"ID","EXPLANATION","POOLID","QUESTION","EXPLANATION_GRAPHIC","HINT","HINT_GRAPHIC","QUESTION_GRAPHIC","STATUS","TYPE","TITLE","GRAPHIC","NEXT_QUESTION","LESSONID","IS_ENGLISH","QUESTION_GRAPHICID","HINT_GRAPHICID","EXPLANATION_GRAPHICID"
"1605079848000","<p><strong style=""color: rgb(0, 128, 0);"">Online-Datenspeicherung</strong></p><p>Online-Speicherplatz wird von Anbietern im Internet bereitgestellt.</p><p>Anbieter für Online-Speicher sind z. B. Dropbox, Microsoft OneDrive, box.com oder Google Drive.&nbsp;</p><p>Vorteil von Online-Datenspeichern:</p><ul><li>Man kann auf seine Daten von überall über das Internet zugreifen.</li><li>Dateien und Ordner können für andere Anwender zur Ansicht oder Bearbeitung <strong>freigegeben</strong> werden.</li><li>Online-Datenspeicher kann zur Datensicherung verwendet werden.</li></ul><p>Viele Anbieter von Online-Datenspeichern erlauben kostenlos die Nutzung von Basisfunktionen mit einem eingeschränkten Speicherplatz.</p><p>Gegen monatliche Bezahlung erhält man einen größeren Speicherplatz und zusätzliche Funktionen.</p>","1","Welche Aussagen treffen auf Online-Datenspeicherung zu?",,"<p><strong style=""color: rgb(0, 128, 0);"">Online-Datenspeicherung</strong></p><p>Online-Speicherplatz wird von Anbietern im Internet bereitgestellt.</p><p>Anbieter für Online-Speicher sind z. B. Dropbox, Microsoft OneDrive, box.com oder Google Drive.&nbsp;</p><p>Vorteil von Online-Datenspeichern:</p><ul><li>Man kann auf seine Daten von überall über das Internet zugreifen.</li><li>Dateien und Ordner können für andere Anwender*innen zur Ansicht oder Bearbeitung <strong>freigegeben</strong> werden.</li><li>Online-Datenspeicher kann zur Datensicherung verwendet werden.</li></ul><p>Viele Anbieter von Online-Datenspeichern erlauben kostenlos die Nutzung von Basisfunktionen mit einem eingeschränkten Speicherplatz.</p><p>Gegen monatliche Bezahlung erhält man einen größeren Speicherplatz und zusätzliche Funktionen.</p><ul><li><strong>Online-Speicherplatz</strong> wird von Anbietern im Internet bereitgestellt. Bekannte Anbieter sind dropbox.com, drive.google.com, box.com. </li><li>Vorteil: Man kann auf seine Daten von überall über das Internet zugreifen und Dateien und Ordner für andere Anwender*innen zur Ansicht oder Bearbeitung freigeben.</li></ul>",,,"0","0","37 Onlinespeicher",,,"1605794091000","FALSE",,,
"1605080871000","<p><strong style=""color: rgb(0, 128, 0);"">Verschiedene Betriebssysteme</strong></p><ul><li><strong style=""color: rgb(0, 0, 0);"">Microsoft Windows</strong> (für Desktop PCs, Notebooks, Tablets und Smartphones)</li><li><strong>Android</strong> (Smartphones)</li><li><strong>Linux</strong> (für fast alle Computer)</li><li><strong>iOS</strong> (iPhones von Apple)</li><li><strong>Mac OS X</strong> (für Rechner von Apple)</li></ul><p><br></p><p><strong style=""color: rgb(0, 128, 0);"">Anwendungsprogramme oder auch App genannt</strong></p><ul><li><span style=""color: rgb(0, 0, 0);"">Die bekannteste Anwendungssoftware ist Microsoft Office.</span></li></ul>","1","Welchen Zusammenhang gibt es zwischen Betriebssystem und Anwendungsprogramm?",,"<p>Das Betriebssystem ist f&#252;r den Betrieb des Computer zust&#228;ndig. Es verwaltet die Speicher, &#252;bertr&#228;gt Daten und kontrolliert die Hardware.</p><p><span style=""color: #008000;""><strong>Bevor Anwendungsprogramme ausgef&#252;hrt werden, muss das Betriebssystem geladen sein.</strong></span></p>",,,"0","1","05 Betriebssystem",,,"1605794091000","FALSE",,,
"1605081750000","","1","Wie viele Daten in Megabyte kann eine Internetanbindung mit 32 Mbit/s in einer Sekunde herunterladen (vorausgesetzt die volle Bandbreite steht zur Verfügung)? 1 Byte sind 8 Bit!",,"<p>Die <strong>Download-Geschwindigkeit</strong> wird in Megabit (<strong>Mbit</strong>) gemessen. Im Gegensatz dazu wird die Menge der <strong>heruntergeladenen Daten</strong> in Megabyte (<strong>MB</strong>) gemessen. 1 Megabyte entspricht 8 Megabit.</p><p>Das bedeutet: Bei einer Download-Geschwindigkeit von 8 Megabit/sec (8 Mbit/sec) werden in einer Sekunde 8 MBit heruntergeladen, das ergibt 1 Megabyte (1 MB) Daten in der Sekunde.</p><p>Hier stellt sich die Frage, warum werden die Daten bei der Download-Geschwindigkeit in Mbit/sec und die Menge der heruntergeladenen Daten in Megabyte gemessen? Es ist einfach so: Der Provider gibt die Download-Geschwindigkeit in Mbit/sec an.</p><p>Beachte: Da hier zwei unterschiedliche Maßeinheiten gemeint sind, sollte auf die korrekte Schreibweise geachtet werden. <strong>Besonders die Gross- /Kleinschreibung des ""b"" ist sehr wichtig.</strong></p>",,,"0","1","35 Daten Mbit/sec",,,"1605082000000","FALSE",,,
"1605082000000",,"1","Wie kann dieses Fenster aufgerufen werden?",,"",,"lwc.jpg","0","1","36 C:",,,"1605082000000","FALSE","485",,
"1605086434000",,"1","Die meisten Internetzugänge...",,"",,,"0","1","20 Internetzugang",,,"1610441073000","FALSE",,,
"1605086439000",,"1","Ein Internetzugang hat eine Bandbreite bis zu 60 MBit/s. Welche Aussagen passen dazu?",,"",,,"0","0","19 Internetzugang",,,"1610441073000","FALSE",,,
"1605086674000",,"1","Ein Netzlaufwerk ...",,"",,,"0","0","22 Netzlaufwerk",,,"1610441073000","FALSE",,,
"1605086836000",,"1","Wieviel Daten kann eine Internetanbindung mit 32 MBit/s, vorausgesetzt die Bandbreite steht zur Verfügung, in einer Sekunde herunterladen? 1 Byte ist 8 Bit!",,"",,,"0","1","23 Download",,,"1610441073000","FALSE",,,
"1605087192000",,"1","Welche Maßnahmen am Arbeitsplatz haben mit Ergonomie zu tun?",,"",,,"0","0","24 Ergonomie",,,"1610441073000","FALSE",,,
"1605087461000",,"1","Wo steht, ob man ein Programm auf mehreren PCs installieren darf?",,"",,,"0","1","25 EULA",,,"1610441073000","FALSE",,,
"1605088519000",,"1","Wie stellst du fest, welches Windows-Betriebssystem auf deinem PC installiert ist?",,"",,,"0","0","27 Betriebssystem",,,"1610441073000","FALSE",,,
"1605091632000",,"1","Wozu dient ein Backup?",,"",,,"0","1","27 Backup",,,"1610441073000","FALSE",,,
"1605092152000",,"1","Wozu dient eine Bildschirmlupe?",,"",,"bildschirmlupe (copy 1).jpg","0","0","28 Bildschirmlupe",,,"1610441073000","FALSE","548",,
"1605092507000",,"1","Welche Aussagen passen für die CPU Core i7, 3,6 GHz? (3 richtig)",,"",,"cpu.JPG","0","0","24 Prozessor",,,"1610441073000","FALSE","547",,
"1605092986000",,"1","Welche Ansichten von Dateien und Ordnern gibt es?",,"","Ordner_Ansichten (copy 1).jpg",,"0","0","29 Ansichten im Windows Explorer",,,"1610441073000","FALSE",,"549",
"1605641627000",,"5","Wie kann das Menüband reduziert (minimiert) werden?","m4_registerkarte.jpg","<p>Bild: <strong>1</strong> Registerkarte, <strong>2</strong> Gruppe</p><p>Ab der Version Office 2007 ist das Men&#252;band ein Bestandteil der Benutzeroberfl&#228;che. Das Men&#252;band ist in Registerkarten unterteilt, die wiederum in Gruppen gegliedert sind. In jeder Gruppe finden sich die Befehle, die zusammenpassen.</p><p>Die Registerkarten sind standardm&#228;&#223;ig eingeblendet, die Gruppen mit den Befehlen k&#246;nnen jedoch ausgeblendet werden.</p><p>Ist auf dem Bildschirm wenig Platz, kann das Men&#252;band ausgeblendet (=reduziert) werden. Damit man sicher und problemlos das Men&#252;band wieder auf dem Bildschirm hat, gibt es mehrere M&#246;glichkeiten, einfach zu finden und fast selbsterkl&#228;rend.</p>","m4_registerkarte.jpg",,"0","1","05 Menüband reduzieren",,,"1605647856000","FALSE",,"579","579"
"1605646762000",,"5","Welche Aktion wird mit der Maus durchgeführt?",,"<p><br></p><p><span style=""color: white;"">Ist dies unerwünscht, muss ""Zellen kopieren"" ausgewählt werden.  wird automatisch weitergezählt. </span></p><p><span style=""color: white;"">Ist dies unerwünscht, muss ""Zellen kopieren"" ausgewählt werden. </span></p>",,"ausfuellen_kp.jpg","0","1","01 Autoausfüllen",,,"1605647856000","FALSE","573",,
"1605646770000",,"5","Welche Aktion wird mit der Maus ausgeführt?","k_kopieren_detail.jpg","<p><strong>Verschieben von Zellen<br /></strong></p><p>Zeige auf den Rand der Zelle. Wenn der Zeiger zu einem Verschiebungszeiger wird, ziehe die Zeilen oder Spalten an eine andere Stelle.</p><p>Der Verschiebungszeiger ist durch das <strong>Kreuzchen mit vier Pfeilen</strong> erkennbar.</p><p>Der Inhalt in der Zelle (hier 2100) bleibt <strong>nicht</strong> erhalten, er wird in eine andere Zelle <strong>verschoben</strong>.</p>","k_kopieren_detail.jpg","k_kopieren.jpg","0","1","02 Autoausfüllen",,,"1605647856000","FALSE","575","576","576"
"1605646799000",,"5","Welche Aktion wird mit der Maus ausgeführt?","k_kopieren-2-detail (copy 1).jpg","<p>Zum Kopieren von Zeilen oder Spalten halte die STRG-Taste gedr&#252;ckt, w&#228;hrend du auf den Rand der Auswahl zeigst.</p><p>Der Zeiger wird zu einem Kopierzeiger, erkennbar am <strong>Kreuzchen</strong> neben dem Mauszeiger. Ziehe die Zellen mit dem Inhalt an eine andere Stelle.</p><p>Der Inhalt in der Zelle (hier 2100) <strong>bleibt erhalten</strong>, er wird nur in eine andere Zelle <strong>kopiert</strong>.</p>","k_kopieren-2-detail (copy 1).jpg","k_kopieren-2.jpg","0","1","03 Autoausfüllen",,,"1605647856000","FALSE","578","577","577"
"1605646987000",,"5","Das Menüband wird nicht angezeigt. Dieses sollte wieder eingeblendet werden. Welche der angegebenen Möglichkeiten ist richtig?","m4_registerkarte.jpg","<p>Bild: <strong>1</strong> Registerkarte, <strong>2</strong> Gruppe</p><p>Ab der Version Office 2007 ist das Menüband ein Bestandteil der Benutzeroberfläche. Das Menüband ist in Registerkarten unterteilt, die wiederum in Gruppen gegliedert sind. In jeder Gruppe finden sich die Befehle, die zusammenpassen.</p><p><br></p>","m4_registerkarte.jpg","excel-menueband-anzeigeoptionen","0","0","04 Menüband",,,"1605647856000","FALSE","18151","579","579"
"1605647412000",,"5","Im Register Seitenlayout/Drucktitel wurde die Zeile 12 als Wiederholungszeile ausgewählt. Wie schaut das Ergebnis in der Druckvorschau aus?","m4_wiederholungszeile-2 (copy 1).jpg","<p>Abbildung: Spalten&#252;berschriften mit Name und Adresse</p><p>Umfasst ein Arbeitsblatt mehrere Seiten, k&#246;nnen die Tabellen&#252;berschriften, auch Drucktitel genannt, auf jeder Seite mit ausgedruckt werden.</p><p>So wird sichergestellt, dass die Listen mit Daten auf jeder (ausgedruckten) Seite immer beschriftet sind.</p>","m4_wiederholungszeile-2 (copy 1).jpg","m4_wiederholungszeile (copy 1).jpg","0","1","07 Drucktitel",,,"1605647856000","FALSE","582","581","581"
"1605647420000",,"5","In welchen Registerkarten findet sich die Option Gitternetzlinien Anzeigen?",,"",,"m4_gitternetz.jpg","0","0","06 Gitternetzlinien",,,"1605647856000","FALSE","584",,
"1605647426000","<p>Abbildung: Im Register <strong>Seitenlayout</strong>, Gruppe <strong>An Format anpassen</strong> findet sich die Option <strong>H&#246;he. <br /></strong>Um den Ausdruck von vier auf drei Seiten zu verringern, muss hier von <strong>Automatisch</strong> auf <strong>3 Seiten</strong> umgestellt werden.</p>","5","Ein Ausdruck einer Excel-Liste soll von vier auf drei Seiten verringert werden. Wo kann dies eingestellt werden?","m4_ausdruck_3_seiten.jpg","",,"m4_ausdruck_3_seiten.jpg","0","1","08 Ausdruck anpassen",,,"1605647856000","FALSE","585",,"585"
"1605647532000",,"5","Warum werden in der Formel (=B2/$B$6) Dollarzeichen benötigt?","m4-adressierung.jpg","<p>In Excel können Zellbezüge <strong>relativ</strong> oder <strong>absolut</strong> sein.</p><p>Bei der <strong>relativen Adressierung</strong> wird beim Kopieren der Zellbezug die Formel automatisch angepasst: Aus B6 wird z. B. B7.</p><p><strong>Absolute Adressierung</strong> bedeutet, dass immer genau auf die angegebene Zelle zugegriffen wird.&nbsp;Beim Kopieren wird der Zellbezug in der Formel nicht verändert: B6 bleibt z. B. B6. Die Dollarzeichen verhindern beim Kopieren die Anpassung der Zellbezüge.</p><p>In der Abbildung ist die absolute Adressierung notwendig, da der Jahresumsatz (Zelle B6) in jeder Formel enthalten sein soll.</p>","m4-adressierung.jpg","m4-adressierung.jpg","0","0","09 Absolute Adressierung",,,"1605647856000","FALSE","586","586","586"
"1605647559000","<p>Makros sind kleine Programme, die in Dokumente (z. B. Word, Excel) eingebettet sind. Sie k&#246;nnen sch&#228;dliche Funktionen enthalten, deshalb wird man &#246;fters beim &#214;ffnen eines Excel-Dokuments gefragt, ob Makros aktiviert werden sollen.</p><p>Makros sind ganz einfach aufgezeichnete Befehle, die nach dem Aufrufen &#252;ber das Men&#252;, &#252;ber eine Tastenkombination oder eine Schaltfl&#228;che ausgef&#252;hrt werden.</p>","5","Beim Öffnen einer Excel-Datei erhältst du folgende Meldung: SICHERHEITSWARNUNG Makros wurden deaktiviert. Inhalt aktivieren? Was sollte beim Aktivieren der Makros beachtet werden?",,"<p>Makros sind kleine Programme, die in Dokumente (z. B. Word, Excel) eingebettet sind.</p><p>Makros sind aufgezeichnete Befehle, die nach dem Aufrufen &#252;ber das Men&#252;, &#252;ber eine Tastenkombination oder eine Schaltfl&#228;che ausgef&#252;hrt werden.</p>",,,"0","0","10 Makro",,,"1605647856000","FALSE",,,
"1605647574000","<p><strong>#DIV/0!:</strong> Eine Division durch Null ist nicht m&#246;glich. Die Zelle, durch deren Inhalt dividiert wird, enth&#228;lt eine Null oder hat keinen Inhalt.</p><p><strong>#BEZUG!:</strong> Dieser Fehlerwert tritt auf, wenn ein Zellbezug ung&#252;ltig ist. Wurde eine Zelle gel&#246;scht, auf die sich die Formel bezieht?</p><p><strong>#NAME?:</strong> Dieser Fehler tritt auf, wenn Text in einer Formel von Excel nicht erkannt wird. Sehr oft ist die Ursache dieser Fehlermeldung ein Tippfehler.</p><p>&#160;</p>","5","In der Zelle A1 befindet sich die Zahl 5, die Zelle B1 ist leer. Welche Fehlermeldung erhält man in der Zelle C1?",,"<p><strong>#DIV/0!:</strong> Eine Division durch Null ist nicht m&#246;glich. Die Zelle, durch deren Inhalt dividiert wird, enth&#228;lt eine Null oder hat keinen Inhalt.</p><p><strong>#BEZUG!:</strong> Dieser Fehlerwert tritt auf, wenn ein Zellbezug ung&#252;ltig ist. Wurde eine Zelle gel&#246;scht, auf die sich die Formel bezieht?</p><p><strong>#NAME?:</strong> Dieser Fehler tritt auf, wenn Text in einer Formel von Excel nicht erkannt wird. Sehr oft ist die Ursache dieser Fehlermeldung ein Tippfehler.</p>",,"fehlermeldung-div-0.jpg","0","1","11 Fehler DIV/0",,,"1605647856000","FALSE","587",,
"1605647682000","<p>Typ falsch: Es wurde beispielsweise Text (hier: Stück) an anstelle einer Zahl eingegeben.</p><p>Als Fehlermeldung wird <strong>#WERT!</strong> ausgegeben.</p>","5","Welche Fehlermeldung erscheint in der Zelle C1?",,"<p><strong>#WERT!: </strong>Es wird ein falscher Typ verwendet. Es wird beispielsweise Text an anstelle einer Zahl eingegeben.</p><p><strong>#DIV/0!:</strong> Eine Division durch Null ist nicht möglich. Die Zelle, durch deren Inhalt dividiert wird, enthält eine Null oder hat keinen Inhalt.</p><p><strong>#BEZUG!:</strong> Dieser Fehlerwert tritt auf, wenn ein Zellbezug ungültig ist. Wurde eine Zelle gelöscht, auf die sich die Formel bezieht?</p><p><strong>#NAME?:</strong> Dieser Fehler tritt auf, wenn Text in einer Formel von Excel nicht erkannt wird. Sehr oft ist die Ursache dieser Fehlermeldung ein Tippfehler.</p><p><strong>########:</strong> Die Zahl passt nicht in die Zelle. Verbreitert man die Spalte, erscheint die Zahl.</p>",,"fehlermeldung-wert.jpg","0","1","12 Fehler Text Wert",,,"1605647856000","FALSE","588",,
"1605647779000","<p>Die Formel bezieht sich auf eine nicht mehr vorhandene Zelle: Du hast beispielsweise Zellen gel&#246;scht, auf die sich eine Formel beziehen.</p><p>Wird die Zelle B3 gel&#246;scht, erscheint in C3 die Fehlermeldung <strong>#BEZUG!</strong>.</p><p><strong>Anmerkung:</strong> Die Fehlermeldung erscheint nur, wenn die Zelle gel&#246;scht wird, nicht nur der Inhalt! Wird nur der Inhalt der Zelle B3 (Zahl 2) gel&#246;scht, wird in der Zelle C3 der Wert 0 erscheinen.</p>","5","Warum gibt es hier die Fehlermeldung #Name!?",,"",,"Name.jpg","0","1","19 Fehlermeldung Name",,,"1605647856000","FALSE","594",,
"1605647795000",,"5","Was wird angezeigt, wenn eine Zahl oder ein Text in einer Zelle nicht genug Platz hat?","m4-spalte-zu-schmal.jpg","<p>Abbildung: In der Spalte C finden sich Zahlen, die nicht genug Platz haben.</p><p>Die Spaltenbreite kann einfach ge&#228;ndert werden, indem man mit dem Cursor auf die Begrenzung zwischen C und D hinklickt und die Spalte auseinanderzieht. Die Ansicht des Cursors ist dann ein Doppelpfeil!</p>","m4-spalte-zu-schmal.jpg",,"0","1","18 Schmale Spalte",,,"1605647856000","FALSE",,"593","593"
"1605647807000","<p><strong style=""color: rgb(0, 128, 0);"">Vorteile der Ansicht des Excel-Blattes im Seitenlayout</strong></p><ul><li>Das Dokument wird so angezeigt, wie es gedruckt aussehen wird.</li><li>Es ist einfach festzustellen, wo die Seiten beginnen und enden.</li><li>Die Kopf- und Fußzeilen werden angezeigt. Eintragungen in die Kopf- und Fußzeilen können hier durchgeführt werden.</li></ul><p>Die Ansicht kann im Register <strong>Ansicht</strong> und <strong>Arbeitsmappenansichten</strong> umgestellt werden.</p>","5","Welche Vorteile hat die Ansicht Seitenlayout eines Excel-Blattes?",,"<p><strong style=""color: rgb(0, 128, 0);"">Vorteile der Ansicht des Excel-Blattes im Seitenlayout, zu finden in der Registerkarte Ansicht</strong></p><ul><li>Das Dokument wird so angezeigt, wie es gedruckt aussehen wird.</li><li>Es ist einfach festzustellen, wo die Seiten beginnen und enden.</li><li>Die Kopf- und Fußzeilen werden angezeigt. Eintragungen in die Kopf- und Fußzeilen können hier durchgeführt werden.</li><li>Wiederholungszeilen werden angezeigt.</li></ul><p>Die Ansicht kann im Register <strong>Ansicht</strong> und <strong>Arbeitsmappenansichten</strong> umgestellt werden.</p>",,,"0","0","17 Ansicht Seitenlayout",,,"1605647856000","FALSE",,,
"1605647818000","<p>Abbildung: Im Register <strong>Seitenlayout</strong>, Gruppe <strong>Seiten einrichten</strong> findet sich die Option <strong>Format. </strong></p>","5","In welcher Registerkarte kann das Format des Tabellenblattes von A4 auf A5 umgestellt werden?","m4-format_umstellen.jpg","","m4-format_umstellen.jpg","m4-format_umstellen.jpg","0","1","16 Format umstellen",,,"1605647856000","FALSE","592","592","592"
"1605647828000",,"5","Welche Aktion wird mit der Maus ausgeführt?","m4_markieren.jpg","<p><strong style=""color: rgb(0, 128, 0);"">Markieren von Zellen, Zeilen oder Spalten</strong></p><p><strong>Markieren einer Zelle:</strong> Klicke auf die Zelle.</p><p><strong>Markieren mehrerer Zellen:</strong> Klicke (und halte den Maustaster gedrückt) auf die erste Zelle und ziehe den Mauszeiger bis zur letzten Zelle. Für nicht nebeneinander liegenden Zellen verwendet man zusätzlich die STRG-Taste.</p><p><strong>Markieren von Spalten oder Zeilen:</strong> Klick auf die Spalten- oder Zeilenüberschrift.</p>",,"m4_markieren.jpg","0","1","15 Markieren",,,"1605647856000","FALSE","591",,"591"
